oh,,,　まぁそういうこともあるさ。にんげんだもの。よあを。 まぁ確かに、えっ……この人の発言……白すぎ…！？みたいな発言はないなー。 ペタ単独感はまさにー。でも同時に、バックボーンの無さも拾っちゃったりねー。オットーならこれで伝わるかな？まぁわかんなかったら聞いてちょ。つーか僕どんだけ占い師で喉使うんだよーい。 ,268
●パメラで提出シマス。 占関連の考察多め。灰についてはあまり書いてないデスネ。 あと「ボロをだしたようですけど」という言い回しが気になりました。 ボロを出す＝馬脚を表すって意味ですよね？ >>221ペタ狂・クラ狼・トマ真視点でみてく発言が印象に残りました。 なぜボロを出した占い師を真とみるのかちょっと気になりマスネ。 ,269
これは彼女の占考察の印象からの流れもある。 が、ここは回答待ちだし今は置いておきたい。 屋>>261 そうか、間違えたな。すまなかった。 年は軽い疑いへの反動が大きいという印象。が、村全体と言われるとよくわからない。 ただ、私自身が言葉がきつい側だろうからな。柔らかくなるよう意識はする。 宿>>263 個人的には順番指定が好きだが任せる。希望順を挙げるなら年→樵→書だがそこまでの理由はない。 ,270
カタリナwww あとオットー、起きてた。 屋>>233　似てる？俺が屋を分からない枠にぽぃしたのは質問の意図が分からなかったから（＝判断しにくいかな？と） ★どうやって狼探す？ 修>>236 んーでも真ならもっと変じゃね？>>190が分かってて>>187が出て来るもんなのか？占い視点を作ろうとして失敗したのか？と思ったんだけどよ。>>202も年書が怪しいのは樵視点確定してるのに？？。 取りあえず、 ,271
>>268 ヨアヒム ペーター赤持ちなら援護ナシって事かいねー？ つーか、それこそ襲撃待ちでいいんじゃねﾏｼﾞﾃﾞ とりあえず、真トーマス狂ペーター赤クララでぶん投げとく。前者2人に仲間いねーだろＪＫレベルなだけで、あんま見てねぇけどな。 んじゃ、●フリーデル ,272
ヨアは>>226回答ありがとう。 樵を偽と見ながら切り切れずに迷ってる気持ちの出し方は村目線かな、と思う。とりま今日の占は不要。 羊>>263　初動の動きがていねいだったからね。 占い候補への触れ方がフラットで少なくとも私とペタ君の色は見えていない感じがした。樵狼で書年の内訳見えてないって可能性は、羊>>199の樵評から、羊樵両狼はなさそうかな、と。 ,273
今後の木こりの旦那の発言を待ってるけどよ。 農>>245☆ん？俺の輝く白さが分かるとは！・・・まあ偽かも知れんが村ぽい言われるのは嬉しいかもと思った。 >>249☆真狂で見てるけど0じゃないと思うぜ。占い候補として書に疑問を思って質問した。 今んとこ、●は屋かなあと思いつつ、あと、娘農修？で悩んでるんだが発言待ち。 ★修って占いの内訳どう見てるんだ？@7 ,274
ニコ>>271 んー。ふむ真だとしたらおかしいですね。 時系列的に>>187→>>190ですが…… 結構時間的に短いですね。 短時間に>>187→>>190と思考が変わるのは難しいでしょうかね？ お返事ありがとうございます。 参考になりました。 ,275
パメラ、実質2発言な件。灰については全く言及してねーぜ？ 「ボロを出した」は、>>269見るに補足程度みてーだし。 >>271 ニコラス そこ、「判断しにくい」、この点で似てんかなってな。 村取れそうな発言ねぇワロタ → あの時点では全員判断できねぇ！な流れだなー まぁ何だ。占い師は襲撃待ちでいいんじゃね？ 10中8、9来るだろーさ。 ,276
オットーにははぐらかされてる感じがする。 >>228私は霊潜伏考えなかったのかと聞いてるのに正面から答えてもらえずに>>179の回避させない、の理由の繰り返しだもんなあ。 普通に霊あぶり目的の非霊回しって線も消えない。 ニコ>>230のオットーへの疑問は私も同感だった。 >>234も、結局ニコへ真正面から答えずに別の話へすり替えてるように見える。 オトは全体的に誠実さに欠けるんだよ。占アリ枠。 ,277
>>274 ニコ ペタ君はとりあえず偽臭い。 トマさんは不慣れ真あるかも？と（ニコさんとのやりとりでその可能性減） 本命はクララさん真って感じです。 まだまだ纏まってませんね。 ,278
まぁオットーにはオットーなりにやりたいことあるんじゃん？とかさりげないフォローいれる僕かっこいい。 んーざっとだけど。オットーは、じわじわ触手の向き変えてるんだよ。なんていうのかな。しっくりくるかたちを探してる。そんな感じ。誠実さに欠けるって言い得て妙だね。まだかたちがないんだから仕方ないと僕は思う。 灰の印象がなさすぎでやばい。ちょっと議事もぐるねー。本当はお布団に潜りたいけどー。 ,279
ヤコもなあ。 質問バラマキだけど質問のための質問に見えて印象悪い。 キツイ言い方をすると質問ステルス。 あんた不在の間に議事伸びてるんだからさあ、もうちょっと灰について自分の中で見方を整理してから気になる灰に絞って質問投げるなりして精査していったらどうなのよ、と思う。 思考の開示をしないで質問投げで喉消費してるように見えて狼的。 ここも占いアリ枠。 ,280
>>>>277 クララ いや、霊炙ってどうするんよ。誰得。 狼の逃げ道ひとつ＋寝落ち多数の危険の中で、真霊の回避ができない可能性もあるんだからよ。 回避が起こる事自体もめんどくせぇ。 そこまで頑なだと、霊占いで無駄撃ちする危機感すらねぇように見えんぜ。 ニコラスはとりあえず待ちー 寝落ちたらスマヌ ,281
0200決定了解。 ☆オットーさん 何人というのは人数かい？ 俺は皆が黒確定な人は吊って灰の人を占うのがいいと思うだ 個人的にはヨアヒムとかカタリナ ,282
>>261 オットン。お返事どもねー。村全体かー…。 とするとオットンのこの発言>>229　はやや白く見ていいかなーん…？ 抽象的な村全体への発言はー、細部を注視してしまいがちな狼には なかなか難しそうなのーん。 ヤッコはねー「でも僕の占いの方がよく当たるよ」が気に入っちゃったからー とりまペッタペタやや真視なのーん。★ペッタペタ　>>258「は占候補を十分吟味した上でのCO」どこでそう思ったのー ,283
書>>277 回避枠を作りたく無いから潜伏は考えてなかったって事だと俺も思ったぜ。 屋>>272 んじゃ、じゃねえよw何でフリーデルだよ？ ・・・白いなあって思う奴は居ないなあってのが同意するけど。 「ニコラスは取りあえず待ち。」って何を待たれてるのか分からねぇ。 狼をどうやって探すのか質問に答えてもらってないよな、俺。 農>>283 「でも僕の占いの方がよく当たるよ」で年真視？分からねえ。 ,284
シスターはじわじわと思考を固めてるように見える。 >>200トマの占い２騙り説への疑問提示。>>201リーちゃんへのツッコミ。 >>237>>238>>243で回収して一応自分の中での疑問を解消して、>>269●パメラ。 気になる点があっても限られた情報の中で一定の結論を付けて、疑問が解消できてない先を能力で見極めようとする姿勢が見える。 思考過程が村っぽく見えるな。今日の占からは外し。 ,285
おお！そこで僕とカタリナの名前が出るかァ！ やっべぇテンションあがった。ね、トマ、なんでなんで？理由ちょーだいちょーだい。 ヤコなんかあれっぽい、うなぎ。うねうねしてる。いそぎんちゃくでもいいけど。 リナとニコはねえ、とりあえず置いといていいかなと思ってる。ディタいないのアレだなー。喋れそうだっただけにちょいざんねーん。明日に期待！ あとをパラパラみてくるーい ,286
>>267　リナリン、お返事ありがとん ララちゃんが>>219を言った時点でのリナリンはー宿年書樵の4人に話しかけていて、霊と判明した宿はともかくとしてあとの3人は占い候補。>>194で青の説明に納得して>>199で妙の反応待ち。まだ正確には灰にはほとんど触れていないよねー？ だから、ヤッコはリナリンが灰ほぼ灰に触れていない状態で、ララちゃんからこの評を受けるのに「?」だったー。 ,287
占真贋は狼が▲で教えてくれると思うよ。 つまり僕の命は狂が割るまでということ。 狼の役割は村側に●白▼白させることなんだよね。 てことは説得力があるのに結果として●白▼白を誘導しているのが狼ということ。 でも今日は●白▼白を誘導しているかどうかわからない。 てことで説得力誘導力がある人を●したい。 【●青○者】 ○は本日発言多くないけど誘導力ありそうなので。 【黒即白３】OKだけど寝たらごめん ,288
ここはあとで喉が余れば詳しく説明するけどー 下段は納得ー。なるほろー。 >>284　ニッコ 「でも僕の占いの方がよく当たるよ」 さりげなくて良い感じーなのー ぐいぐい真視を取るでも無く、でも「僕真だよ」って 言ってるように見えたよーん ,289
おらはよくわからん人を占いたいだけだよ 今日は誰でもいいさ それよりおらの首が心配だべさ… ,290
直近青>>279屋>>281見たよ。 誰得って狼得に決まってるじゃん…… 霊の無駄占いに関しては、書>>158で霊は占回避希望してるし、潜伏しんどそうなら（占吊当たりそうなら）出てきて良いって言ってる。 私が問題視してるのは、霊潜伏でもいける可能性があったのに、非霊回し始めて霊が出て来ざるを得なくなったこと。 でもこのオトの自分への疑いへの鈍感さは、狼らしくはないね。能力処理優先順位ちょい下げ。 ,291
>>>>282 トーマス 人数、ってよりぶっちゃけ襲撃懸念の有無。どんな占い師でも、絶対頭過ると思うかんな。 やっぱトーマス真じゃね？って思える俺。その２人とか、完全に頼りたい人探しだよな。 ,292
>>284 ニコラス >>276に繋がってんだよ言わせんな恥ずかしい！ 狼どうやって探すかと言われてもなぁ、知らん（ドヤ オハナシアイして、違和感比較してくぐらいかね。 んで>>>>276はどうなんだよちくしょう。ここ待ってわりーかコンニャロウ。 ,293
ヤコは>>225も見た上で言ってる？なんか情報更新止まってる感。「樵お兄ちゃん"も"」ってマイナスかなーと思うんだけど。考え方の違い方かしらん。 トマ＞ズコー。 なんだよそれー美しくないなー。 はぁつまんね　僕はともかく、リナよくわからんっていうのは読み込みが足らんとしか言えないぞー。じっくり読んでこいよ。リナの発言は、相性抜きにしても凄く読みやすい。 ,294
>>>>291 クララ んー。 潜伏はあくまで色々な条件つきだ、ややっこしくね？ んで、霊が占い回避＝狼も霊を騙ればいいわけで。 不確定な回避に、狼に占い当てられる可能性限りなく低くねーか？ 霊潜伏で何か案あったんかいね？今更なんだがここまで引っ張られるんもちとな。 ,295
☆農>>283 わかってくれるのヤコブ兄ちゃんだけだ。 でも真視少ない方が都合がいいかも。 逆に狼に真視されるとすぐ▲だから。 あとトマ兄ちゃんのCO時間は遅かったからね。 僕は漠然と疑われてたし、この占候補なら乗っ取れると判断したんじゃないのかな？ 真がわかれば▲真もよし、場合によっては真占として居座るのもありということで。 クララお姉ちゃんは開始2分でCOだし占候補の吟味なんて全然無理だよ。 ,296
とりあえずリナちゃんとヨアっちは占いたくない。 単体黒く見えないし、ここ村でに占当てられると村戦力大幅ダウン。 私がいなくなった後のことを考えると、羊青旅＋修屋、この辺の発言力あるところが、村なら手をつなぎあって、狼が混ざってたら相互監視から狼見つけてもらって仕留めてもらう展開がいいと思ってる。 今日は妙農娘者から占い先決めたいけど。うーん発言伸びないね。 ,297
>>262　ヨアっち、お答えありがとん。>>218 を読んだけどー トマっちに対してこれだけ言えて>>262なのねーん >>262はねー、どこにでも逃げを打てる発言でもある、よねーん？ うねうねうなぎは、ヤッコのはたぶん語調だけー ヤッコの発言の内容も見てねーん♪ >>294　は、3CO目を確認した発言だよねーん。 ★じゃあヨアっち真だったら、こういう場合何て言うー？ ,298
なんで貼付けできないの；； んー屋>>292トーマス真なの？？>>290とかもう全然分かんないの。内訳なんでも開き直っちゃあかーん！もうちょっと論理的にお願いするの。 私の目には村オットーが村ニコラスと真クララにせめられてるように見えるなぁ。 ニコラスが屋を疑ってるのは全然意思の疎通が取れてないから？>>233>>271とかから始まってるように見える。オットーの言葉足らずはちょっとあると思うのよ ,299
樵の旦那、ヨアヒムとカタリナの何処が分かり難いんだ？ ふたりは意見を出してるし話しだって分かり易いと思うんだが。 屋>>292.>>290見ても言えるか？…今日は誰でも良いとか、信じたく無くなるんだが。 対話から黒要素を取るって事か？ >>276については白だと思う奴が居ない点では同意だし・・・、いやでもこの村の中でも屋を判断しにくいと俺は言ったつもりなんだが。話しは相変わらず噛み合ってないが ,300
>>186　トマリンは第1声で「読み返す」って言ってるからー その前に流し読みくらいはしたんだよねーん。 当然ペッタペタとララちゃんのCOは確認してたーという前提でー。 3占い師で普通は真狼狂。トマリン真視点からはー 「村騙り」よりも対抗2人は狂狼に見えそうー。 1：狼でー狂っぽく振る舞っているーのか 2：狂人で霊に出ることも考えたけどー どっちご主人さまかわからないから誤爆怖いから占いに出るよー ,301
3：なんと！真であるー 今のところーヤッコの考えはー 2>3>1 ところでトマリン。ペッタペタとララちゃんのどっちが狼と思うー？ ★ララちゃんも、どっち狼占と思うー？ ,302
リーちゃんは>>191の3-1了解発言から陣営を決める側の視点漏れ？可能性、>>182>>183>>184青宿上げ、年下げに追従感、自分への疑問については>>240>>241受け身な感じ、弁明感があって単体黒目。 ただ、リーザ狼の場合、今日の占なくともたぶん捕まえられると思う。 妙狼なら発言の防御感から村が気づけると思うし、妙村で斑にされると抵抗力なさそう、なのでネガティブな意味で占いは飛ばし。 ,303
フリの>>269はすごく胡散臭いと思う。それって究極に他に出したいところが無いか、占重ねに見えちゃう。 ●フリに変更しておくの。 ,304
>>300 ニコラス >>290を見た時に全俺が泣いた。俗に言う白狙いじゃねーんかよおおお まぁ占い師は襲撃きてからｒｙ 対話から、白黒両方だなー あと、俺は白だと思う奴が居ないじゃなくて、ぱっと見ぱっしょん人間くせえって発言無いってとこだからな。 話自体は噛みあってない確かに。 なんつーか……無いな。俺が指してんのは、ほんとにポロっと漏らした一言の事だから。 ,305
農>>302 対抗ね。トマっちの判断が難しいけど、年狼樵狂＞年狂樵狼予想。 ペタ君が繰り返して言ってる、「判定に自信がある」から、誤爆の心配がない非狂感、襲撃懸念アピから逆に襲撃のない狼占ぽさ。 トマっちは狼占なら、もうちょっと仲間のフォロー入らないかなーって気がすることから、頼るもののいない狂人の単独感を感じるな。 ,306
>>屋　あ、●修にした理由を 妙>>299 黒いじゃねーんだけど発言が分からないから判断出来なさそう。他に出来そうな奴らが居るなら任せるか、話してて確かに狼？って感じはした どっちかつーと妙の方がぱっそょん黒く感じる 妙って追従と弁解多めで防御感あるから。あ、>>303で言われてる感じな、 でも俺黒いとこ吊り派だから明日吊り枠 でも縄無いし会話したいな ★村屋村旅書真に見えるのはどうして？ ,307
ぱらぱら見るいうたけど材料無ッ ヤコ＞ 「一部」ならねー。ぱっとだせるよ。でもその側面だけで觀ていいもんでもないし、プラスでいうなら、占候補と灰とでペースと深度違うの当たり前じゃない？トマはわりかしすぐ見えるタイプだけどほかはわからんちん 僕が真だったら？対抗確認しかいわないかな。 ペーターはさ。ペタ目線、「真占」っていう唯一のポジじゃん。そこにトマ招き入れたらあかんでしょ。 ,308
そろそろ時間か。 【●パメラ○ヤコブ】で提出。 パメは、結局灰考察出てきてないからなぁ。それなりに疑いを集めてる中での沈黙に、人外寡黙もあるかも。 ディタ兄貴はリアル発言難しいって事前に申告あったし、もう少し発言を待ちたい。 ヤコは結局灰をどうみてるのかが分からない。 回収・評価の前に新しい質問投げてるあたりも、私的にはマイナス印象。 ,309
喉がない…… 草を刈っているからだというツッコミは受け付けぬ。 【●娘○妙】で出す。 パメラはまず「ボロを出した」に対する違和感。 また、>>216と>>221で年樵に対する温度差。 年狂視は理解だが樵真に割り振った点に違和感。 私は、年狂→樵真狼→周りに責められてるから樵真、と予想した（違ってたらすまん） これは不自然ではないが、彼女は「印象ならまず真には見えないかな」 ,310
「真ならもう少し落ち着きなさい」と単体も見る様子。 そして、樵の単体評価を入れずに樵真扱いが謎だった。 昼の時間の都合もあるかもしれんから話を聞きたかったんだが……来てないし挙げる。 あと、ペタが黒視ってされていたか？ 偽視はされてたと思うが。 リーザはあまり見れてない。すまん、正直消去法だ。 ただ、娘は現状明日の吊り本線で見るのもありか？と思ってる。発言数的な意味で。 なので、妙占いもあり。 ,311
>>307 ニコラス おう…… ●フリーデル　理由は>>276 >>>>269でパメラ灰について書いてねぇ言ってっが、そもそもパメラは灰に触れてねぇんだよ って事だよちくしょう。 ,312
あ、ヤコ追加で。あれだ、反映が後半に偏るタイプっていうか、まとめて出したい派とみた。まだ出すに至らないんだなーというアレ。小出しを嫌がる感じ？ 判断は明日だなー。 んー。パメ。 自分に自信ない感じがする。申し訳なさそなのが連続してるのとか。発言量的にゃあんま占いたくないんだケドー。●パメラ　かなー。次点がリデル。リズはもうちょい見れるだしょ。 ,313
★りーたん>>246でヤッコが質問しているのー 簡単でもいいから答えて欲しいのーん >>306　ララちゃんお返事ありがとーん じゃあララちゃんから怪しいと思われてるヤッコは 狼占の真視をあげるために頑張っているんだねーん パメちゃんとリデルちゃんを待ちたいけどおー 【●青】で提出ー ,314
すまん、やっぱり眠たい。 娘は発言待ちたいってのと農と屋の方が発言謎だと思うんだが・・・。 ●屋・・・は、対話から要素拾ってくれるらしいから、それ待って良いの・・・か。 話してみて、なんつーか、疑いに無防備つーか村と話してる感じはしたな。 ●農　年真視について一言貰ったが要素の取り方が分からん。もう一回見て来るが、 次点では黒狙いでなら○妙だな。 ,315
ペーターが狼に見えるだ おらは誰を占うべか？ ,316
俺を信じる俺を信じろ！ うん、寝るわ。 小麦屋さんの朝は早い。 あと、今日ヤコブは勿体ないたぁ思う。質問フラグ回収具合見てからでいいんじゃね？ おやすみさんー ,317
>>313 ヨアっち。ヤッコのは時間的な問題なのんー 週末ならもっとリアルタイムで動けるよーん >>308　は納得ー。じゃあ明日話し合うということで 変更するかにゃー 【●旅】 ,318
／修屋年妙書羊青農 ●娘修青修娘娘娘青 ○＿＿者＿農妙＿＿ あとは樵者娘旅私かな。 トーマスの希望はヨアヒムかカタリナ？ 優先順位を着けて欲しいな。 ,319
●カタリナ○ヨアヒムだよ 頼むだよ ,320
／修屋年妙書羊青農樵 ●娘修青修娘娘娘旅羊 ○＿＿者＿農妙＿＿青 更新、更新。 ニコは●農○妙？ ,321
【●農○妙】で出してるよ、すまん明日早いから・・・寝ちまったらごめん・・・。 質問フラグ回収・・・、でも今の時点で感情とかの要素を重要にしてんのかなー？と思うけど、 >>289 さりげなくて良い感じ、が分からん。娘の白視の理由も納得行かなかったしな。そこ・・・真ぽいのか？ 俺はとっさに書が>>149「占先回しでー」と指示した方が真ぽく見えたけどな。 距離の取り方がうまい、と村側に見えるもん？ ,322
☆>>307書は他占と比較して真としての意識が見られる点。単体よりも比較によるもの。 旅はヤコブの質問>>245に対する回答>>274で白取った。 屋は発言の軽さ。狼として裏で仲間と話してることを感じさせないの。 ざっくりだけどこんな感じにぱっそょんよ。 オットーが説明するーされすぎててちょっと面白かったの ,323
／修屋年妙書羊青旅農樵 ●娘修青修娘娘娘農旅羊 ○＿＿者＿農妙＿妙＿青 【本決定●娘、発表方法黒即白３】 ,324
>>322 ヤッコは自分の思った事を言ってるだけなのーん ペッタペタに好感を持ったから、やや真視なのーん 占い師を騙る心理としてはペッタペタみたく さりげなーく「僕が真だよ」って上級だと思うのん まっすぐ真視取りに行く方が普通だし、普遍的ー。 パメちゃんはー来て話してくれないと困るー ヤッコの思ったことが正しいのかどうか 話さないと確認できないのーん ,325
んあー。ヤコのは布石かなーと思ってましたら。時間取れるようになるまでに用意しとこう的な？ んー……トマちゃんと読んだのかぁ？リナァ… 虚像だなー。リナ単体みてないなーと。ぬーん。 ,326
【本決定了解：占娘セット確認】 です。 ,327
【本決定了解。●娘セット】 発表方法も了解。 希望どおりなので満足。 ただレジさんはできれば仮決定出してほしかったな。 仮決定への反応でいろいろ要素取りやすいと思ってるから。 まとめ役の仕事はお疲れ様です。 ,328
ペッタペタさりげないかなぁ。私には結構ぐいぐい「僕真だよ」って来てるように見える。それに続く主張があんまり論理的じゃないように見えるんだよなぁ。 本決定了解。 ,329
ニッコはヤッコの年真視が問題だから「●ヤッコ」なのーん？ そいえば >>274　お返事ありがとーん ヤッコは、ニッコが真狂で見ているなら まーまー納得する答えかなーん？ ★それで3COになった今はニッコは誰を狼占と思うのーん？ ,330
【決定確認】希望通り。 屋は正直読みづらい。 文章そのものがというより、言葉の意図を探りにくい。 ボールをミット目掛けて投げるというより、とりあえず投げてその取り方を見る、なところある？ 村なら生きてくるのはたぶんもう少し先。今日は外す。 修は疑問への食い付きが面白い。 >>269の理由が近い。灰については、は疑問だが屋が突っ込んでるから待とう。 旅は系統としては似てる。彼の方が読みやすそう。 ,331
農は農>>250→>>256は白く見えた。自分と真逆の意見が来た時の食いつき方が。 あと>>287はいいな。質問の背景が細かい。 農>>287 占候補への触れ方をメインにああ見えた、だと思っていた。期待値込みとでもいうのか。だからこそ「合ってる？」と質問したと考えていた。 また自分に触れられてる分そのような見方を強く感じたのかもとも思った。 者は>>177>>185好印象。 明日様子を見たい。 ,332
あ、ごめん意識飛んでた。 【本決定了解】 ,333
書>>328 んん、そうかい、悪かったねえ。 あれ？ トマ居る？ ,334
樵>>282 皆が黒確定とまで思える人が出るかどうかは未定だが…… あと、占で黒引けたら吊れるぞ。少なくとも貴方にとっては黒確定だ。もちろん説得も必要だが。 私希望か。理由は……よくわからんか、そうか。 では、わからないと思ったらできればそれがどこかを挙げてほしい。喉の許す範囲でだが説明する。 まあ今日喉ないんだがな。すまん。 トーマス、貴方が今信じられる人、信じたい人はいるか？できれば灰で。 ,335
いい忘れてたけど【りょかーい】 あかんねむ。寝鳩で残りみるー。どうせ＠１だし。 ぱめちゃんだいじょうぶかなあ。占って（仮に）確白になったとして、そこで凸死とか洒落にならんがぁ？ 最後の全判定かもしれんしネー……今更感あるケド。そんなヒトはいないと信じたい！たまたま寝落ちてるだけだきっとそうだ。こいこいだんす。 あと明日だけど、僕もしかしたら遅くなるかも。 ,336
【本決定了解】 喉余ったから、さっきの説明するよー ララちゃんは占候補。灰じゃないよねー。 灰も能力者も同じように考察する人もいるのかも しれないけどー、まず自分が能力者でー 他の視線にさらされてる場合はー 自分真なら、自分や対抗への触り方から 直接的な感想が漏れて、それから考えを延長して 灰に対する視線も追うようなー気がーするー 少なくともーヤッコが能力者なら、そうー ,337
>>219　はねー そこをすっ飛ばしていてー、ララちゃんの自分や対抗に 触ったリナリンに対する感触の感想が無いままにー 「リナリンの灰を見る視線や態度」に言及していたのでー 「?」でしたー ,338
ごめん、寝てた。決定、了解。 明日、ヤコブにはちゃんと答えるけど俺の発言に全部書かれてるぞ？見てるのか、俺の質問。 つーか何で●旅？理由ないよな？ おやすみ ,339
オットー >>269ですが 灰についてはあまり書いてないを→全く書いてないに訂正しておいて。無意識にあまりって書いたっぽい。 ,340
農>>337>>338 そこは能力者観の違いでしょーが。 私灰のときは対抗気にしすぎる占候補は偽っぽく見えるし、実際偽のことが多い。 真は灰視る姿勢で判断するからね。 対抗内訳も、分かりやすければ狼占ぽいとこからのライン見たりもするけど、今回がトマが謎すぎて正直よく分かんない。 そうすると単体見ていった方が無駄が少ないし。 ,341
【パメラは人間】 ネタ仕込むの忘れてた。。 ,342
さあ水晶玉よ。 真実の姿を映しなさい。 むむむむむ。 【村娘パメラは人間】でした。 なーんだ。 ,343
パメラ人間！ ,344
狼ならそりゃわかるよなぁ… ,345
【パメラ確定白確認】 寝かして貰います。 ,346
ふにゅー判定確認。残念。 おやすみなさいー ,347
パメ白確把握ー。　今日は来てくれよぱめー。 特に感想とかはない。　寝る　ぱた。 ,348
パメはよろしく。疑って悪かったね。 対抗白出しか。 それなりに疑い集めてたから誤爆恐れたんだろうね。 とりま割られなくて良かった。 パメは可能ならレジさんのサポートお願いするね。 それじゃあお休み。 ,349
僕的には水晶玉に映った時点で確白だったけど、これで村的にもパメラ姉ちゃんは確白だね。 狼が勝負をかけるのはまだ早いと思ったけど狂は割ってくるのもありと思ったけどな。 でも次は狼を占いたいな。 ,350
【判定確認したのなのー】 パメちゃん白確定おめでとー ＞ニッコ ニッコからヤッコへの言及は、 >>284　「年真視？分からねえ」 >>315 「年真視について一言貰ったが要素の取り方が分からん」>>322　「真ぽいのか？」 それで●ヤッコなんだよねー？ その他には、ヤッコの発言内容に関する記述は無いよー ヤッコからの●ニッコの理由はあとでねー ,351
>>246　★リーたん、質問スルーされまくりだけど 簡単でいいのでー答えて欲しいのーん 同じ質問を★リデルンにも投げてみるー リデルんは、ララちゃんの「あと当然【非霊。撤回もないよ】」を読んだ時、どう思ったかー教えて？ 今日はこの二人に急接近！ もちろんニッコやヨアっちやオットンやディッタんとも 話したいよー ,352
【パメラ確白確認】 白確か。すまない、疑ってた。 できればレジーナのサポートを頼む……というか来てくれ。 樵>>345 狂人はどうして白を出したと考えている？ ,353
げるとーーー 【娘の確白確認】 んー、割れなかったかー。 今日の議題 ■1.灰吊り？ 占い吊り？ ■2.占い内訳予想 ■3.灰雑感、灰考察 ,354
>>352あ、リーたんって私のことか。 それ今言う必要あったかな。真アピかな。って思ったよ。 どうせ後で聞かれるから、ってよりも余白ができたから。特別な意図は無かったんじゃないかと思ってます。 ,355
おはようゴザイマス。 質問にダケ答えてオデカケしてきます。 >>352 ヤコ 真なら対抗のスライド防止のためかと。 偽なら「私スライドしませんよ。騙ってますよアピ」だと思いました。 ,356
判定見たぜー。 >>352 だけじゃなくて、ヤコブの質問の意図や要素の取り方が分からないから●に挙げたというのを文面から分かって欲しい。発言から判断しにくい人物に占いは使うべきだと思ってるぜ。 あと、質問は書の内訳に関係なくしたぞ？ 占い師候補として「それって意味あんの？」ってした質問だぜ？「あ、そう。霊スライドや村騙りの懸念が残した方が狼の方は困るんじゃね？って思ったんだけどよ。」だって、その ,357
方が狼は困るよな？なのに何で占い師のアンタはそんな発言をしたのか気になったんだよな、って事で書の真偽を問うもので内訳は関係ない。 内訳：書真/年狂/樵狼で見てるぞ？此処は考察挙げたいけど・・・ 悪い俺。今日は用事が立込んでるから帰宅は遅くなりそーだ。 ヤコブには●理由や質問ブラフの回収して欲しいな。其処から判断出来るかもしれねーし。 それじゃあ、また夜にな。 ,358
☆カタリナさん そりゃ狼さんたちがバレたら困るからだっぺな どうやっても必死さは出てしまうもんだべ とりあえずクララさんかペーターさんをきちっと調べたいだよ ,359
こんにちわ。 対抗は年狼樵狂なんだろうね。 年>>350は、「事前に」娘白知ってる視点漏れだよね。 「狂は割ってくるのもあり」これは狂占が白に黒出すこと指してるけど、結果黒だったら黒出しは割ることにはならないよね。 「割ってくる」パターンを娘白に対する黒出しに限定してるところは、狼の視点もれ。 トマは、樵>>345と羊>>353に対する>>359が、対抗に狂人いる可能性が飛んでる狂人視点。 ,360
昨日の投票結果 ＿＿＿＿占＿占＿＿＿＿占＿＿＿＿霊 ／｜修屋年妙書羊青旅農樵＿者娘＿宿 壱｜娘修青修娘娘娘農旅羊 弐｜＿＿者＿農妙＿妙＿青 年狼起点では、年青はキレでいいように思う。 年>>288の●青希望理由も雑。こういうとき両狼なら、切らないといけないという意識や、赤の情報交換がある分、妙に具体的な理由づけになりがち。 ここ怖い的なあいまいな理由になってるのは、年青両狼の否定要素。 ,361
年農狼は、ラインべたべたではあるけど普通にありそう。 年真視理由も、年>>157に固執しすぎ。年真ありき的発想私視点黒い。 農村でも、占内訳誤認して、見たい景色をみたいだけに見えて残すのは危険と思う。真アピで真視とれるようなら世話ないよ。 農旅の怒涛のやり合いからは、農旅キレぽ。農黒なら旅かなり白い。 屋妙者あたりの白取れるようなら、灰吊りはヤコの色を見てみたいと思う。 ,362
>>361>>362 ララちゃん。それ昨日出なかったのが ヤッコには不思議ー。 >>169　「ドス黒いところは察しが付く」>>223　で暫定GS にヤッコ入てて、昨日の考察だと>>280ヤッコが黒ーいって感じだったし >>314　ララちゃんから狼視でもあるペッタを真上げしてるって、ヤッコ言ってるよーん？ ララちゃんから見たら、すっごく怪しくないコレ？ ★なのになんで●ヤッコじゃなかったのー？ ,363
■1.僕はそのうち▲されるから▼占はそれまで待てばいいと思うよ。 それまでに1狼くらいは見つけたいな。 ■2.書狂樵狼と思う ■3.わかんないけどニコ兄ちゃんとヤコ兄ちゃんは白どうしでの争いで狼が喜んでそうな気がするんだ。 狼なら相手の主張を受け入れちゃって、これ以上目立つのを避ける気がするんだ。 むしろ昨日●パメ姉ちゃんの流れに乗っちゃった人の方を占いたいな。 だから修羊青の誰かを占いたいな。 ,364
メラは何かトラブったのかしら？ 凸死ある場合は今日から占いロラしないとまずい？ ,365
ぽぽー。 13>10>8>6>4>E ▼5 今日からロラるのが安全かな。2/3人外だし。 因みに、突然死対策(凸死先に吊り合わせ)もなきにしもあらずだけど、その場合6縄のうちひとつをパメラで消費する＆奇数進行だから、僕はお勧めしない。 まだ、１ＧＪで縄を増やせる状態で戦った方がいい。＝対策無し パメラが来てくれるのが一番だけどね。 取り敢えず、今日は占吊推しかなー。という一撃。 ,366
