,ans,text,id
1860,1.0,私、推理方法・疑い方が確立されてマセンのでー,408
1861,1.0,黒いと思った所を素直に占いにかけるとか吊りにかけると言うやり方デスー,408
1862,1.0,あと「黒いの決め手」みたいのもんがそこを掴みたいと言われましてもー,408
1863,1.0,場面場面によっと違うと思いマス,408
1864,1.0,人狼の中身だって十人十色だと思いマス,408
1865,1.0,帰った,409
1866,1.0,今から議事読み込む,409
1867,1.0,占い師２人は返答感謝,409
1868,1.0,クララは大体そんなもんかって感じで納得だ,409
1869,1.0,だがペーターはよく分かんねぇな,409
1870,1.0,その理由が当てはまるの俺だけか,409
1871,1.0,って感じはする,409
1872,1.0,案外マジにRP補正かね,409
1873,1.0,>>406,410
1874,1.0,リザさん,410
1875,1.0,私にはリザさんが人か狼かワカラナイですからー,410
1876,1.0,パメラさんのが怪しいと思ったノデ●パメラさんにしました,410
1877,1.0,>>313クララ,411
1878,1.0,ヤコ>>363の下段の部分ですね,411
1879,1.0,クララさんがペタ君を狼視しはじめたきっかけが>>360なら,411
1880,1.0,ヤコさんの>>363下段の意見は確かに強引デスネー,411
1881,1.0,ヤコさんの意見が聞きたいデスネ,411
1882,1.0,＠３,411
1883,1.0,>>410私べつにイラついてないから普通に答えて欲しいんだけど•••,412
1884,1.0,私のこと怪しいと思ってるのに,412
1885,1.0,私の希望出しに簡単に重ねるのはなんか矛盾してない,412
1886,1.0,「リーザ怪しくて悩ましいけど、それ以上にパメラが怪しい」なら分かる,412
1887,1.0,ただ、それほどパメラを怪しがってるように見えなかったという話,412
1888,1.0,これじゃあ視野が狭いって言われちゃうね,412
1889,1.0,でもあんまり他の灰見えてこないんだよなー,412
1890,1.0,◆オットー,413
1891,1.0,相変わらずパン焼けって感じだな,413
1892,1.0,冗談はともかくとして俺が馬鹿なのもあってどうも思考が読みにくい,413
1893,1.0,昨日なんかは灰雑感も落としてないしな（まぁ俺の言えた事ではないが）,413
1894,1.0,まぁ「村っぽいところがなかった」とか要素取りたそうにしてる感じとか、この全体的な軽い感じとか村っぽいけどな,413
1895,1.0,占いか吊りにかけたいところではある,413
1896,1.0,たっだいまー,414
1897,1.0,思ったより遅くなっちったい,414
1898,1.0,ニコの質問は帰りに鳩でみたー,414
1899,1.0,考察で出すからお待ちアレー,414
1900,1.0,んじゃ議事読みがてら占いみてくるるーい,414
1901,1.0,>>407,415
1902,1.0,若葉狼には潜伏よりも騙らせた方が良いって言うし、それじゃね,415
1903,1.0,嘘はついてる感じはしない、だからこそ、若葉狼の視点の漏れを疑ったんだが,415
1904,1.0,勿論、真要素あるなら聞くぜ,415
1905,1.0,RPP,415
1906,1.0,俺、使ってないよな,415
1907,1.0,RPPはランダムパワープレイ(人狼と狂人がCOして票合わせを行い勝敗の行方をランダム勝負に委ねること)RPはロールプレーイングの略,415
1908,1.0,そんで、オットーの要素挙げ期待してんだが、★修の妙と娘の疑,415
1909,1.0,たっだいまーん,416
1910,1.0,リーたん、お返事ありがとん,416
1911,1.0,昨日のリーたんは、>>241の考えを持っているとすると,416
1912,1.0,狼占がロケットした可能性も追う人に見えたのーん,416
1913,1.0,だけど非霊CO忘れてたのをリデルンに突っ込まれて,416
1914,1.0,>>211「3−2あんまり頭になかった」「忘れてた」はわかるとしてー,416
1915,1.0,その後に>>241だと、リーたんに取って,416
1916,1.0,「狼だからこそ早くCOして溶け込もうとする」に「非占」と「非霊」で,416
1917,1.0,どう違いがあるのか,416
1918,1.0,どう違いがあるのかなーん,417
1919,1.0,と思っちゃったのーん,417
1920,1.0,★ここ説明できるんるん,417
1921,1.0,ちなみに、リーたんが村っぽいなとヤッコが思うところは,417
1922,1.0,発言な素直なところー,417
1923,1.0,これ自分で言ってる「素直狼」に,417
1924,1.0,当てはまるんるん,417
1925,1.0,あとニッコから>>222　疑問が来て,417
1926,1.0,「喉がもう半分なので私はちょっと休んでても良い」と,417
1927,1.0,超マイペースなのー,417
1928,1.0,>>183>>184でレジちゃんの白を拾っているのと,417
1929,1.0,>>183「オットーは寝てばっかの,417
1930,1.0,>>183「オットーは寝てばっかのパン屋（お米屋,418
1931,1.0,）さんだから占っても良い」,418
1932,1.0,とバッサリ言い切っているあたりも、いい感じー,418
1933,1.0,だからこそ、上記の謎を解明したいよー,418
1934,1.0,あと昨日ヤッコがニッコ占いにした理由はねー,418
1935,1.0,まず>>160の書への「「非霊,418
1936,1.0,撤回もないよ」ってどーして,418
1937,1.0,」が,418
1938,1.0,引っかかったからー,418
1939,1.0,ニッコがここから何を考えたのかなーと追ってみたけどー,418
1940,1.0,>>165　「霊スライドや村騙りの懸念が残し,418
1941,1.0,残した方が狼の方は困るんじゃね,419
1942,1.0,」,419
1943,1.0,占真狂で考えてるならー、狂が「スライドしないよ、ご主人さまは,419
1944,1.0,霊に出てねー」ってことかも,419
1945,1.0,とか、あるいは霊スライドへの道を,419
1946,1.0,ララちゃんが閉ざした事で、非狂要素に取る可能性もあると思うのーん,419
1947,1.0,>>357>>358　読んだー,419
1948,1.0,「書の真偽を問うもので内訳は関係ない」,419
1949,1.0,ならララちゃんの発言に突っ込む必要は無かったと思うのーん,419
1950,1.0,りーたんもリデルンもララちゃん真視だけど,419
1951,1.0,それぞれの答えは,420
1952,1.0,>>355　>>356　二人ともいろいろ思ったけどもー,420
1953,1.0,質問という行動に移したのはニッコだけー,420
1954,1.0,ならそれだけニッコの動機は大きいと思うのーん,420
1955,1.0,>>217　「白取れる奴は女将ぐれぇ」,420
1956,1.0,の出が遅かったからなのーん,420
1957,1.0,>>150　を言った時は、別段レジちゃん白っぽいって,420
1958,1.0,思ってなかった風だったしー>>206　レジちゃんの霊確認後も,420
1959,1.0,言ってないし、それならリーたんの>>184の方が,420
1960,1.0,それならリーたんの>>184の方が,421
1961,1.0,自然にレジちゃん白を見ているかなーと思ったのーん,421
1962,1.0,★リデルン,421
1963,1.0,>>356「真なら対抗のスライド防止のため」,421
1964,1.0,対抗が霊スライドや村騙りであった場合、,421
1965,1.0,ララちゃん真視点ではー、歓迎するかもとは思わなかったー,421
1966,1.0,「真決め打ち派」であるララちゃんはー,421
1967,1.0,2-2の方がやりやすい真かもしれないよーん,421
1968,1.0,★リデルンはどうしてこう思ったのー,421
1969,1.0,書>>398,422
1970,1.0,あー、うん、占い吊りなら自由でいいかなあ,422
1971,1.0,★みんな,422
1972,1.0,自由か統一(指定,422
1973,1.0,)の希望も出しとくれ,422
1974,1.0,★トマリン　>>218,423
1975,1.0,ヨアっちの「テンプレとして村騙り」を,423
1976,1.0,を読んでどう思った,423
1977,1.0,まさしくその通り,423
1978,1.0,>>316　ペッタペタが狼に見える理由とか、そう思った箇所があったら,423
1979,1.0,アンカーで教えてくれるん,423
1980,1.0,>>345　「狼ならそりゃわかるよなぁ…」は誰に対して言ってるんるん,423
1981,1.0,◆リーザ,424
1982,1.0,>>191から>>211のトマへの反応は素直に揺らぐ村っぽさを感じた,424
1983,1.0,COタイミングの色々も俺は特にそこまで妖しいだとかなんだとか思わなかったな,424
1984,1.0,まぁ輝く白さは見当たらねぇんだが後々白取れそうかもって思ってるんで放置枠,424
1985,1.0,灰考察全然厚くなんねぇ,424
1986,1.0,どうしようもねぇな俺,424
1987,1.0,後、オットーの要素挙げ期待してんだが、★修の妙と娘の疑い方の違いから修を疑ってると見て良い,425
1988,1.0,農>>419,425
1989,1.0,狂狼が霊に出てるよーとアピールしたかったのか考えたんだけどよ、書だけが非霊してもアピールにはならない,425
1990,1.0,邪推かと考えた,425
1991,1.0,気になったとこは訊くだろ,425
1992,1.0,「白取れるの奴は女将ぐれぇ」と言ったのはリナの発言見てだったしな、確か,425
1993,1.0,ララは初動を取るのかって質問に、俺も夜明け後に動いたのは初動から取る奴,425
1994,1.0,だからだと思って書いた,426
1995,1.0,・・・此処は上手く説明出来てないかも知れないが、俺は思考垂れ流し派で聞かれてなくても考えを見せようってなった,426
1996,1.0,って分かるか,426
1997,1.0,ちょっと灰を見て来る,426
1998,1.0,でも、すげえねみい・・・,426
1999,1.0,占ロラなら【▼樵・自由占い希望,426
2000,1.0,書は●農で良いんじゃねえか・・,426
2001,1.0,樵年は考えてない,426
2002,1.0,】@8,426
2003,1.0,リデル×リーザ、ニコ×オットー,427
2004,1.0,でやりあってる感じかな,427
2005,1.0,修妙のやりとりは、シスターは灰を一通り広く見て、白目、分からん、黒目に分けた上でリーザに疑いを向けてる,427
2006,1.0,他方リーちゃんは単純な疑い返しに見えて私の中では黒塗り感が優越してる,427
2007,1.0,ヤコ黒く見てる私の視点からいうと、妙→農の触れが無いのも気になるんだよね,427
2008,1.0,農>>417の妙上げもいかにも感覚的で気持ち悪い,427
2009,1.0,★妙　ヤコをどう見てるの,427
2010,1.0,>>412,428
2011,1.0,リザ,428
2012,1.0,上段、リザさん人か狼かわからないし、パメさん怪しいから素直に●パメにしただけデス,428
2013,1.0,下段、まぁ、そういわれても仕方ナイデスネー,428
2014,1.0,>>421,428
2015,1.0,ヤコ,428
2016,1.0,あぁ…そうですね,428
2017,1.0,深く考えてマセンでしたよ,428
2018,1.0,確かに2-2になってペタ君と信頼勝負になるとクララさんのが有利デスネ,428
2019,1.0,>>422,428
2020,1.0,レジ,428
2021,1.0,▼占なら自由で（占い師欠けるから統一にする意味が薄くなるから）,428
2022,1.0,▼占でないなら統一で,428
2023,1.0,　　@2,428
2024,1.0,◆フリーデル,429
2025,1.0,リーザ自身が今つっついてるんで追従になるが、ＣＯ関係でリーザを疑っていたように見えたのに、いきなりパメラを挙げたのはよくわかんねぇな,429
2026,1.0,今日の灰考察もヨアリナへの好評価とかって割と追従に見えるし、質問もよく飛ばしてたんでリザ以外でもどこか黒要素も挙げてくれねぇかなーっと思ってるんだけど,429
2027,1.0,要素拾いに苦労してる村っぽく見えなくもないがちょっと黒めかねぇ,429
2028,1.0,ここも占いか吊りに挙げたい,429
2029,1.0,だめだーヤコブの質問に答えたいけど読み込む時間が無くて、何を聞かれてるのかよくわかんない;;,430
2030,1.0,まぁ生きてると思うので明日答えます,430
2031,1.0,今日の希望は,430
2032,1.0,●フリ,430
2033,1.0,▼については考えられてないのでどんな方針でも受け入れます,430
2034,1.0,ごめんなさいなの•••,430
2035,1.0,占見てきた,431
2036,1.0,上手く纏まらん……,431
2037,1.0,トーマス：樵>>192「2人とも自分で白と言えばわからん」がわからん,431
2038,1.0,対抗占いの話からだが、樵真視点だと白が出るのは最低どちらかであって「2人とも」ではない,431
2039,1.0,もし両方狼ならそれこそ白は出ない,431
2040,1.0,ここは狼に見える,431
2041,1.0,ただ単独感あって悩む,431
2042,1.0,樵>>204「全力でサポートするべき」,431
2043,1.0,ヨアヒムはかなりトーマスのこと拾ってたと思うんだが「わからない」に落ち着くのか……,431
2044,1.0,占視点だと「サポートしてほしい」のはずだが、それを占希望で返すのかと思うとしっくり来ない,432
2045,1.0,んー……「よくわからない」はどういう「わからない」だ,432
2046,1.0,賛同できない,432
2047,1.0,　嘘っぽい,432
2048,1.0,　難しい,432
2049,1.0,　読むのが面倒,432
2050,1.0,まず感覚でいい,432
2051,1.0,教えてほしい,432
2052,1.0,ペーター：意識にあるのは「結果」,432
2053,1.0,「自分の結果を見てほしい」というのは占意識,432
2054,1.0,ただ、その割には灰に意識はあまり向いてない,432
2055,1.0,>>288は狼占いたいと言ってた人間の,432
2056,1.0,▼フリも考えたけど凸死対策占ロラ色々あるからとりあえず●にしておきます,433
2057,1.0,言うことかと思えた,434
2058,1.0,>>350「次は狼を占いたい」だが、疑ったところへの行動がない,434
2059,1.0,1d前半の「答え合わせ」と1d後半からの襲撃懸念が噛み合わない印象,434
2060,1.0,ただ、状況重視なんだろうかという気もしてきてる,434
2061,1.0,「状況で自分の真が判明、補強される」という視点は占視点,434
2062,1.0,また、>>288は単体では首肯しづらいが、>>364へと繋がってはいる（ただ、何故私を疑わなかったのかの疑問は残る）,434
2063,1.0,>>174「とりあえず2人に占わせれば」は真狂ぽいと思った,435
2064,1.0,年狼とすると、あの時点で真狼or狂狼,435
2065,1.0,狂が霊騙りを選ばない限り3-1になる,435
2066,1.0,彼の素の思考が確率論強めだとすると、狼で“2人”と出ない気がした,435
2067,1.0,そして判定への自信を見ると、真もあるかも,435
2068,1.0,と思える,435
2069,1.0,クララが指摘した点はおかしくないが、ペーターがパメラの白を知りそれを,435
2070,1.0,無意識に前提にしたのなら「狂は割ってくるのもあり」の表現になるのも,435
2071,1.0,ありえると思った,436
2072,1.0,この場合の「割ってくる」は「偽黒を出す」と同義じゃないかな、たぶん,436
2073,1.0,クララ：灰の見方は特におかしいと思ったところはなかった,436
2074,1.0,ヤコブに憤るのは理解,436
2075,1.0,彼女は今日の発言から年狼樵狂を前提として昨日の発言を遡ったのは見ててわかったから,436
2076,1.0,灰への目線は、>>219>>273>>285白視が思考・感情への踏み込み,436
2077,1.0,>>277>>280>>303黒視が行動で、黒要素が割とベーシック,436
2078,1.0,内容は不自然ではないが、使い分けてる感あり,437
2079,1.0,偽なら盤面を知る狼,437
2080,1.0,対抗考察は少々気になった,437
2081,1.0,年狼視は理解だが、樵狂視がそう取るのかと思った,437
2082,1.0,質問した私は、はっきり言って>>359がよくわからなかった,437
2083,1.0,だから「対抗に狂人いる可能性が飛んでる」と聞いて首を傾げる,437
2084,1.0,樵狼年狂書真か樵狂年真書狼で考えているが、自信ない,437
2085,1.0,占吊りは暫定で▼樵だが、もう少し考える,437
2086,1.0,灰見てくる……間に合うかな,437
2087,1.0,僕、正直占師内訳はどっちでもいいんだ,438
2088,1.0,でも黒の可能性が高い方を▼した方がいいんだよね,438
2089,1.0,もうちょっと考えておく,438
2090,1.0,あと灰同士で争ってる妙修とか旅農とかは狼にしては目立ちすぎの気がするんだ,438
2091,1.0,潜伏狼だったら相手の主張受け入れて静かにすると思うんだ,438
2092,1.0,潜伏狼だったらあと2回灰吊から逃れることだけを考えると思うから,438
2093,1.0,>>357　ニッコ,439
2094,1.0,そこは了解してるよー,439
2095,1.0,★じゃあニッコはオットンの樵真視の要素の取り方はわかったのーん,439
2096,1.0,それだけ聞かせて,439
2097,1.0,あとペッタン心情的にやや真視ではあるものの、,439
2098,1.0,灰をどう思ってるか書いてないのはちょっとーなのー,439
2099,1.0,その点はララちゃんに軍配があがるー,439
2100,1.0,今日占いロラの流れだし占い師雑感も出しとくか,440
2101,1.0,◆トーマス,440
2102,1.0,俺はここは「不慣れ真」って言うよりかは「不慣れアピールしてる偽」に見えるな,440
2103,1.0,っつーか不慣れっぽいから真とかしょうもない理由で真取りたくないって無駄な意地かも知れんが,440
2104,1.0,灰じゃなくて占い師ばっかり見てるところなんかも純粋に偽っぽいだろ,440
2105,1.0,狼にしちゃあ悪目立ちしてる感じもするし狂人視してる,440
2106,1.0,>>439,441
2107,1.0,☆分かんねえ,441
2108,1.0,樵と屋の対話を見たかったな,441
2109,1.0,樵が居ないのが悔やまれる,441
2110,1.0,対話をしながら要素を挙げると言った,441
2111,1.0,昨日はその言葉を信じて一旦下げた,441
2112,1.0,でも今日も分からなかったら●候補だな,441
2113,1.0,・・・昨日屋も農も占うべきだった、って事になりそうだが,441
2114,1.0,年に心情的に〜が、さりげなさが,441
2115,1.0,なんだよ,441
2116,1.0,農は村なら狼を探してるんだろうが、俺はちょっと見るの苦手ぽいから,441
2117,1.0,他の奴に考察を頼みたい(出来たら、屋も),441
2118,1.0,◆ペーター,442
2119,1.0,ここも占い師ばっかり見てるよな,442
2120,1.0,>>378では「占いたい人がいる」って言ってるけどロクに灰にすら絡んでもいないんだよな,442
2121,1.0,夜明けの反応なんかは「適当に発言したところを深読みされて、必死で偽視集めないようにしすぎて逆に偽視集めてた」風に見えてたんだけど、どうもな…,442
2122,1.0,旅屋はどうなんだろう,443
2123,1.0,旅>>230>>231でオットーにツッコミ,443
2124,1.0,屋>>233でややつっけんどんな反応,443
2125,1.0,旅>>271>>284>>300で質問連投,443
2126,1.0,結論としては>>315で村評価,443
2127,1.0,>>415でさらに旅→屋の質問,443
2128,1.0,全体としてみると、旅屋両白＞＞旅狼屋白＞屋狼旅白＞＞旅屋両狼って感じかな,443
2129,1.0,ニコは狼にしてはだいぶ喉使っておいて屋疑いをあっさり取り下げてるのは労力にあってない気がする,443
2130,1.0,>>384　リデルン,444
2131,1.0,ヨアっちは、村に有利な提案はしたけど,444
2132,1.0,ヨアっちからはどの占いを吊るっていう部分が無いんー,444
2133,1.0,>>379　ララちゃん、時系列で読んで>>306この時点での答えとしてはかなりしっかり対抗見て推理してるなーんって思ってたー,444
2134,1.0,だから上の発言を言いましたーん,444
2135,1.0,ただねー、一言添えておくと、>>306の発言にフっとララちゃんの真摯さは感じたー,444
2136,1.0,オットーは旅疑い返しが無くて訥々と対応してるのが狼らしくないんだよね,445
2137,1.0,これだけしつこく問いただされて反撃ないのはどうなのかなあ、と,445
2138,1.0,性格的にトゲトゲしいところが見られるから、屋狼なら少しくらい疑い返しあってもよさそうなもんなんだよね,445
2139,1.0,ニコが占吊かからない位置かというと、そうとも思えないし,445
2140,1.0,両狼の茶番ってあるのかな,445
2141,1.0,ここは他灰の意見も参考にしたい,445
2142,1.0,だって僕占い師だよ,446
2143,1.0,僕からしたら白黒は絡まなくったって占えば直ぐにわかるんだからね,446
2144,1.0,逆に、ここは占っても無駄とかあれば教えて欲しいんだ,446
2145,1.0,後で｢そんなほぼ確白を何で占ったんだ,446
2146,1.0,｣とか言われるの嫌なので,446
2147,1.0,とりあえず修羊青の一人を占う予定だけど意見があったら欲しいんだ,446
2148,1.0,ぬあー,447
2149,1.0,時間がガリガリと…,447
2150,1.0,◆クララ,447
2151,1.0,そして唯一しっかり灰も見ている感じのある、且つそれを落としている占い師だ,447
2152,1.0,こうなるとここ真じゃねとか言いたくなるが思考停止はいかんよな,447
2153,1.0,身内にも厳しく,447
2154,1.0,フリーデルの●パメラへの反応はどうも共感しがたいところがあるが、ヤコブへの疑い方とか、特に>>280とか>>387とか普通に違和感なくて納得できた,447
2155,1.0,（まだヤコブ見れてないから若干アレなんだけど）,447
2156,1.0,>>392　ペッタペタ,448
2157,1.0,リナリンは白いと思うん,448
2158,1.0,そこは占いから外していいんじゃ,448
2159,1.0,ないー,448
2160,1.0,あと>>396　「いや統一以外に何があるんだ……」,448
2161,1.0,ふむ、この一言は白いだなーん…,448
2162,1.0,>>402　ニッコ　真要素というか、ペッタペタ好みなんで,448
2163,1.0,見方は甘いかもねーん,448
2164,1.0,そんでララちゃんに厳しい自覚は,448
2165,1.0,あるんだねーん,448
2166,1.0,スキルあるとそれだけ厳しく見ちゃうのねーん,448
2167,1.0,っつーわけでクララ真ペーター狼トーマス狂な感じで見てるんだが…,449
2168,1.0,うーん、ペーター真ももう少し考えておきたいんだよな,449
2169,1.0,こういう我が道を行く占い師もいるかもしれないしな…,449
2170,1.0,トーマスに関しては我が道行き過ぎだろフォロー出来ねぇよって感じなんだが,449
2171,1.0,年>>446　それって他人任せすぎねぇ,449
2172,1.0,確かに占い師は確定情報が落ちてくる役職だけどよ,449
2173,1.0,だからってふんぞり返ってて良いってわけでもねーと思うぞ,449
2174,1.0,>>444ヤコブ上段,450
2175,1.0,ヨアさんの発言は夕方ぐらいだったのでまだ具体的な▼先は言う必要は無かったかと,450
2176,1.0,>>444ヤコブ下段,450
2177,1.0,「だから上の発言」の発言は>>363の指しますか,450
2178,1.0,ヤコブさんの>>444の文面みるにクララさんに好印象を受けてる様にミエマスが,450
2179,1.0,ですが>>363の発言はクララさんを疑ってる様にミエマス,450
2180,1.0,しっかり対抗みて推理してるなーと思いながら書いた文章には見えませんが…,450
2181,1.0,　＠1,450
2182,1.0,◇ペーター,451
2183,1.0,ペタのキーワードは「背伸び」「虚勢」「自分至上主義」,451
2184,1.0,まず素のペーター,451
2185,1.0,自分の「推理」に自信が無いけれど（>>168）、だからといって周囲に協力を求める性格ではない,451
2186,1.0,手数などの知識はあるけれど、全体的に経験不足,451
2187,1.0,勿論それを本人も認識してる,451
2188,1.0,これ前提ね,451
2189,1.0,じゃあ「占い師」としてのペーター,451
2190,1.0,自分の能力に対しての絶対の信頼はある,451
2191,1.0,けれど、展望は一切ない,451
2192,1.0,ここが、背伸びって言った理由ね,451
2193,1.0,（青>>176）,452
2194,1.0,強いこと言う割に、じゃあどうしたいのか,452
2195,1.0,っていう伸びがないんだよ,452
2196,1.0,その割に、二言目には食われて死ぬっていう,452
2197,1.0,自分至上主義とした所以,452
2198,1.0,自分（＝真占）は、村の絶対の武器である、故に保護されるべきである,452
2199,1.0,という認識,452
2200,1.0,「僕が狼を占う（>>163」「僕の生命は狂が割るまで>>288」「僕はそのうち▲される>>364」,452
2201,1.0,他にも>>255、>>296、>>378と、▲真が頻出する,452
2202,1.0,「弱さ」をアピールしてるんだ,453
2203,1.0,守ってもらえないと死ぬよ、結果も何も残らないよ、って村を脅してる,453
2204,1.0,これは、>>173で取った敵意から継続,453
2205,1.0,ずっと、村に対して脅迫姿勢だ,453
2206,1.0,そこから「僕はこうしたい」「僕はこうする」っていう発展性がない,453
2207,1.0,周囲にどうしたらいい,453
2208,1.0,って聞ける性格じゃないからこそ、自分がやらねばっていう意識が出るはずなんだけど、それが全く出てこないんだよ,453
2209,1.0,虚勢なんだよね,453
2210,1.0,中身がなくって、,453
2211,1.0,からっぽだ,454
2212,1.0,ペーターの中の認識では、「真占＝襲撃対象として最優先」「3-1は占襲撃陣形（>>255」,454
2213,1.0,つまり、「真占とは死ぬもの（＝能力の行使回数に限りがある）」,454
2214,1.0,これを踏まえて,454
2215,1.0,>>225で3-1を認識してるんだけど、そこで反応は上段のみ,454
2216,1.0,「殺しに来ている」という感情は一切出ない,454
2217,1.0,そして、死ぬ、死ぬと口癖みたいに言うくせに、>>288能力行使先へのこの興味のなさ,454
2218,1.0,それは>>296もだ,454
2219,1.0,ね,455
2220,1.0,真視少ないほうが都合がいい（＝生きられる）ってことなんだろうけれど、自分が遺す判定を「村がどう扱うか,455
2221,1.0,」ってところの視点がぽーんと抜けてる,455
2222,1.0,信憑性が落ちるかもしれない、（＝落とそうとしているのかもという懸念）,455
2223,1.0,狼に対してすごくフランク,455
2224,1.0,連中が「敵」「排除すべきもの」「自分を排除しようとするもの」っていう認識の欠如,455
2225,1.0,>>364行使先に触れるけど、これも踏み入りはしない,455
2226,1.0,そこ三人の発言を考慮す,455
2227,1.0,る姿勢は表出せず,456
2228,1.0,>>378手数を認識しているのに、そして普段死ぬ死ぬいう割に占総ロラ中に自分が襲撃死するという認識がない,456
2229,1.0,ペーター真なら、書樵の狼要素（実際、>>258で樵狼視している）を説得するなり、考察するなりすればいい話,456
2230,1.0,それもなしに、「自分が吊られる」前提で話してるんだ,456
2231,1.0,故に、▲僕が出なかった,456
2232,1.0,吊られたくないという感情が、説得じゃなくて敵意の形で出てきた,456
2233,1.0,正直、農→年もだけど、,456
2234,1.0,年→農の触れ方もきもちわるい,457
2235,1.0,これを、「さりげない」と称する理由がわからんもの,457
2236,1.0,落としてみたらすげー長いね,457
2237,1.0,うごご……＠１０なんだけど　おかしい,457
2238,1.0,ああ、僕占い師大好きだから見方厳しいのはごめんね,457
2239,1.0,喉の都合でこれでも削ってるんだけどねー,457
2240,1.0,配分まちがえたーーー……,457
2241,1.0,で、トーマスだけど,457
2242,1.0,ごめんざっとになる,457
2243,1.0,僕が落とした>>205>>207>>210>>218からあんまり動いてないんだよな,457
2244,1.0,ディタは…,458
2245,1.0,兄貴には悪いけど、正直どっちつかずの考察が黒い,458
2246,1.0,屋評>>413村っぽいが占吊あり,458
2247,1.0,修評>>429村っぽく見えなくないが占吊に挙げたい,458
2248,1.0,結局どっち,458
2249,1.0,と私は問いたい,458
2250,1.0,希望出し周りへの布石に見えて、黒目に見えるな,458
2251,1.0,★者　１行短評でもいいから灰全体の見方教えてもらえないかな,458
2252,1.0,占いは別に統一でもよくねぇ,459
2253,1.0,灰考察落とさないペタの自由占いとかどうよ,459
2254,1.0,んー,459
2255,1.0,もう少しペーター見たいっての（8割）と、狂じゃねぇかとは思ってるんだけど占い師で一番偽っぽいのはここって事（2割）でとりあえず,459
2256,1.0,【▼トーマス,459
2257,1.0,●フリーデル○オットー】かねぇ,459
2258,1.0,占い希望がフリ＞オットーだったのは明確によく分からんとこがあったのがフリーデルだったからだな,459
2259,1.0,まだ２日目だし割と差はない,459
2260,1.0,>>書,460
2261,1.0,ニコオトっつーか、ヤコブ×ニコラスじゃね,460
2262,1.0,・・・左右には意味はあるんだろうか,460
2263,1.0,ヤコブ狼疑ってるならそっち考えねえの,460
2264,1.0,オトは狼視してるんじゃねーぞ,460
2265,1.0,あと、疑い返ししないのは疑われるのが怖い可能性の狼もあるぞ,460
2266,1.0,ただ、俺が●する（●されても可笑しく無かったのに）屋の適当な返答は疑いを恐れてねえなって感じたが,460
2267,1.0,俺、黒視してる妙者の方で・・・、見てるんだが寝落ちしたら悪い,460
2268,1.0,灰吊りなら▼妙,460
2269,1.0,書>>458,461
2270,1.0,うん,461
2271,1.0,俺もそう思うわ,461
2272,1.0,1行短評な,461
2273,1.0,ちょっと纏めてくる,461
2274,1.0,>>428　★リデルン,462
2275,1.0,お返事ありがとーん,462
2276,1.0,じゃあ,462
2277,1.0,「真なら対抗のスライド防止のためかと,462
2278,1.0,」,462
2279,1.0,はどうしてこういう答えになったのかー,462
2280,1.0,教えてー,462
2281,1.0,それとリデルンはヤッコをどう思っているのか,462
2282,1.0,知りたいーん,462
2283,1.0,>>450　上段,462
2284,1.0,ふうん…　☆下段yes　,462
2285,1.0,トマにはケアが必要といったよ、確かに,463
2286,1.0,本人がサポートしろというし、そのつもりだったんだ・が,463
2287,1.0,そういってた本人が受け入れる気も、「なんでも答えるよ」と言う割にさらけ出す気もないとなればお手上げだヨー,463
2288,1.0,まぁ折れてなきゃいいがな,463
2289,1.0,あ、個人的にはペタ狼視だから▼ペタ,463
2290,1.0,クララと２CO時点で、真狂を強調して、自分に触れた人間全員を下げに言ってるんだよね,463
2291,1.0,アンカ見失ったけど,463
2292,1.0,農>>448を見て気づいた,464
2293,1.0,そうか、私疑われてたんだな,464
2294,1.0,すまない、見間違えてた,464
2295,1.0,羊>>434の最終行は消して考えてくれ,464
2296,1.0,あー……時間ない,464
2297,1.0,占以上にちゃんと見れてないが、灰吊りなら▼修,464
2298,1.0,今日は独自視点が見えづらい,464
2299,1.0,あと、妙疑いが、そんなに引っ張るところなんだろうかと思えてきた,464
2300,1.0,食い付き方が面白いなと思って見てたが、ここまで引っ張っても平行線にしかならないと思うんだが,464
2301,1.0,疑う理由としてはわかるが、他の要素に目を向けようとしてないように見えるというか,465
2302,1.0,もう一つ,465
2303,1.0,私を「スキル高い」「痛い目合いそう」と置いているが、あの戦術論でそこまでスキル取れないと思うんだが……,465
2304,1.0,あと、痛い目合いそうということは、過去に痛い目を見たことがあるということだと思う,465
2305,1.0,言ってることが不自然ではない狼に会ったと予想,465
2306,1.0,だが、そういった視線を感じなかったのもあるな,465
2307,1.0,占吊りなら●修だ,465
2308,1.0,書樵の狼要素って狂はそのうち尻尾を出すし狼は全然噛まれないのが証拠になるよ,466
2309,1.0,あと僕が占い先の候補だけ挙げてボカすことによって誰が絡んでくるかなーってのも見てるんだ,466
2310,1.0,もしリナ姉ちゃんが狼だったらヤコ兄ちゃんも怪しくなるし,466
2311,1.0,あと黒の可能性が高い方を▼した方がいいので【▼樵▽書】,466
2312,1.0,黒率50%だし人外率なら100%だよ,466
2313,1.0,むむ、ヨア兄ちゃん▼僕だね,466
2314,1.0,さては僕の占いから逃げようとしてるのかな,466
2315,1.0,・オットー　軽さが村っぽいがどうも思考が読みにくいので、ここ狼だと後々困りそうなので早々に占いたい,467
2316,1.0,・フリーデル　●パメラが黒め,467
2317,1.0,黒狙いで占いたい,467
